#{"t_start": 1587172621.9737797, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
16.01895,13,0.541446
12.097473,10,0.583663
12.734092,11,0.715413
11.788636,9,0.743943
18.355001,16,0.798158
9.495674,13,0.847783
11.845884,12,0.900839
10.519478,8,0.928338
13.318741,12,0.963207
12.415738,13,0.999017
14.868766,14,1.042939
11.149949,8,1.064389
13.494458,11,1.093053
10.612366,11,1.122699
12.331749,11,1.157093
10.880171,11,1.185905
10.904649,16,1.228609
10.618295,9,1.2535
12.765045,10,1.280262
13.975433,12,1.313906
12.288373,11,1.342052
11.14068,11,1.371086
17.412266,16,1.420888
13.732982,12,1.452314
14.094398,14,1.493809
12.503929,12,1.525617
20.517799,25,1.592757
13.553644,11,1.62156
15.070219,15,1.662866
10.883906,7,1.681598
13.538585,15,1.722429
10.544104,9,1.748132
10.584246,8,1.769719
9.566632,8,1.790755
9.536474,6,1.806679
10.972571,8,1.829082
15.525669,17,1.874578
11.582428,8,1.896782
9.937099,7,1.91703
16.102793,13,1.951542
13.43797,10,1.977913
13.892691,10,2.006578
13.114758,17,2.05157
14.210103,14,2.09628
16.813545,18,2.144833
16.762963,22,2.204284
10.985586,8,2.224504
10.627595,6,2.240448
12.437174,10,2.268039
14.619408,15,2.313332
10.609839,7,2.331372
14.266839,13,2.36787
11.522889,16,2.410329
12.834307,11,2.440604
13.814669,15,2.481574
11.458892,12,2.512885
13.744144,11,2.5499
13.639345,13,2.582966
12.853255,13,2.62509
10.793733,9,2.650834
13.757665,15,2.691061
14.128733,15,2.732515
11.251602,8,2.75403
12.778812,9,2.77853
10.825934,19,2.830268
9.922325,6,2.846793
10.431328,8,2.87092
11.083793,9,2.903188
10.600133,9,2.997586
9.754977,8,3.018879
13.929349,15,3.059242
12.855071,11,3.08832
12.653788,11,3.117526
16.684661,14,3.156361
13.203898,15,3.195616
12.826606,10,3.222769
16.244008,21,3.27919
11.429238,9,3.302994
11.713122,10,3.331374
13.717188,12,3.363483
11.629681,8,3.385121
12.951803,12,3.41866
11.733638,10,3.44573
9.98411,12,3.476892
15.297446,14,3.521557
15.601597,13,3.554629
10.655082,12,3.586869
16.712515,14,3.623222
13.946433,13,3.656739
10.952827,15,3.69644
12.579057,9,3.720161
14.011949,17,3.770728
10.281507,10,3.796464
12.15965,11,3.824207
13.163869,17,3.86909
13.720588,14,3.906353
11.43553,7,3.925718
15.541213,19,3.976983
12.374394,15,4.023422
19.495929,20,4.074815
