#{"t_start": 1587174851.404542, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
15.342941,14,0.724717
13.658924,12,0.765066
12.305083,13,0.822988
13.858223,14,0.867259
16.046053,22,0.944911
10.890709,11,0.985907
16.786874,21,1.059915
12.166909,16,1.102697
10.438572,7,1.121786
13.678684,12,1.154207
10.829981,12,1.187191
9.937698,8,1.214839
16.471799,20,1.267311
18.601843,20,1.320694
12.736679,12,1.352876
18.455316,20,1.406363
16.41432,19,1.45811
12.480895,13,1.492176
9.807083,6,1.508756
10.875182,12,1.540673
12.617846,13,1.575499
13.652468,13,1.609915
18.267329,21,1.665889
17.654044,21,1.722036
14.478219,12,1.754799
10.410459,11,1.783925
15.388028,14,1.820842
11.149355,9,1.844742
11.382687,11,1.874292
21.352287,30,1.954924
12.381446,14,1.992318
11.961561,7,2.011386
12.268037,10,2.038597
10.931687,8,2.05975
13.42045,11,2.089421
12.860372,12,2.12151
17.830609,23,2.183596
12.671958,10,2.21061
18.291782,18,2.258746
13.975509,11,2.287983
17.061522,16,2.330591
15.361976,20,2.384236
13.815577,19,2.4363
11.26104,17,2.481955
12.333185,9,2.506407
15.242962,15,2.546768
13.787245,19,2.597704
12.730504,11,2.627106
15.50399,17,2.672458
18.912693,24,2.736987
20.469378,20,2.791447
11.405894,8,2.813558
10.098954,7,2.832321
13.441852,10,2.859148
13.514321,11,2.888441
12.495885,12,2.920336
10.013021,8,2.942114
13.786066,15,2.982424
12.393268,9,3.00689
15.079248,15,3.046228
14.642854,18,3.094928
13.015408,10,3.121643
10.610901,8,3.143543
12.599902,14,3.180662
11.900642,8,3.202624
14.717728,17,3.24806
9.549644,6,3.264608
10.61256,9,3.288689
14.62705,13,3.323436
12.882506,11,3.352782
13.454467,9,3.377254
9.942459,16,3.420424
15.698338,15,3.460043
14.433765,16,3.504577
15.091024,16,4.5106
13.288903,10,4.544998
12.699547,11,4.575486
12.028894,10,4.602998
15.245009,12,4.635215
13.762312,10,4.661724
10.707781,7,4.680585
14.439978,15,4.721239
15.228145,13,4.756109
13.130932,9,4.780432
12.60786,12,4.813315
12.443236,14,4.85105
11.228155,9,4.875077
11.30331,7,4.893125
15.579942,16,4.937217
13.007963,13,4.972513
14.094889,10,4.998848
10.165467,9,5.023755
16.568577,18,5.071975
16.331382,16,5.115226
9.903392,13,5.149719
12.600208,8,5.171227
13.954414,15,5.211204
21.070821,21,5.267564
13.339812,14,5.305396
12.155946,9,5.329862
12.613569,14,5.367131
13.96646,10,5.394094
22.742085,24,5.458371
10.872728,7,5.477434
16.291428,19,5.527565
15.559058,12,5.559361
14.819346,14,5.596659
22.837483,27,5.669001
15.171315,18,5.716742
13.311875,11,5.746621
13.465458,13,5.780796
11.991022,11,5.810455
10.679767,8,5.831786
20.878346,20,5.885623
14.682865,12,5.917753
12.898861,9,5.942342
13.754281,14,5.979879
15.334102,13,6.015224
11.501531,8,6.036857
14.361714,14,6.074749
11.75051,10,6.10147
8.793785,13,6.136302
14.091615,12,6.168568
20.550053,21,6.225837
11.559164,9,6.249928
12.276089,10,6.27678
14.351919,11,6.306879
11.419585,11,6.337276
15.480858,12,6.369765
11.462403,9,6.394511
12.903281,16,6.437492
15.101277,22,6.495965
9.805124,15,6.535326
11.216198,12,6.567952
18.919485,31,6.652136
12.321145,14,6.689544
12.70263,10,6.717234
10.894701,8,6.739278
17.562697,17,6.785253
12.442685,10,6.812413
11.686129,12,6.844554
10.351598,8,6.866272
12.587673,11,6.895181
13.74975,13,6.929571
16.375937,26,7.000191
11.063833,11,7.029444
11.499047,9,7.053387
10.481297,10,7.080153
10.116682,7,7.099604
18.949431,19,7.150789
9.400517,12,7.183704
11.28732,8,7.206046
11.675451,10,7.233138
12.995305,12,8.137001
16.449425,17,8.191745
14.289248,12,8.224414
13.950625,11,8.267137
14.062624,11,8.308051
17.255652,19,8.365842
18.015422,22,8.423196
11.750279,9,8.447202
18.313291,18,8.495675
13.639884,11,8.525152
22.114915,27,8.598202
13.9762,13,8.632951
22.416074,21,8.690248
9.270411,11,8.719857
13.476681,9,8.744274
12.505515,9,8.76862
12.718182,11,8.79811
16.142123,16,8.840637
12.006782,10,8.867278
13.745394,11,8.896749
12.093753,9,8.921204
16.268175,21,8.977937
13.129295,17,9.023294
16.468492,15,9.063402
13.390477,10,9.089648
11.424314,7,9.108947
15.650796,15,9.149304
11.932471,9,9.173705
19.290538,27,9.246305
13.208417,14,9.283539
12.644633,9,9.308325
10.758393,10,9.335452
15.779329,16,9.378079
19.534888,20,9.840356
10.788514,10,9.867747
16.500757,15,9.90944
13.008365,17,9.956043
13.225029,15,9.99718
12.974495,13,10.033098
12.242913,10,10.061227
20.620995,22,10.121917
15.35499,15,10.163161
11.317051,12,10.196721
13.884172,12,10.230388
14.557869,13,10.266492
19.052767,26,10.338275
11.788574,9,10.363082
13.419135,10,10.390474
19.486062,22,10.450158
10.538515,8,10.471716
12.05781,15,10.512522
16.484032,22,10.572878
15.715965,15,10.61402
15.809251,17,10.660697
17.900894,19,10.712034
13.90597,12,10.745105
14.026981,15,10.785182
12.168464,9,10.809878
11.906747,14,10.848424
17.724333,18,10.896903
12.298025,10,10.924255
23.150713,36,11.0224
19.763896,21,11.078979
16.272363,13,11.11479
12.217678,11,11.146022
11.847082,12,11.180352
11.24282,6,11.197695
13.44996,10,11.225782
11.795772,8,11.249893
11.685591,9,11.274884
15.821643,20,11.336178
14.847964,17,12.231443
16.171276,16,12.275404
19.228505,20,12.330255
15.65187,18,12.37903
17.147466,17,12.42542
11.91924,8,12.447373
14.023748,18,12.497331
12.377783,12,12.529675
14.388801,12,12.562368
11.70047,7,12.58142
25.677128,27,12.654262
9.988503,7,12.673727
10.621288,8,12.695485
15.552097,21,12.752802
17.985102,16,12.796766
16.541228,19,12.848154
9.794926,10,12.875187
12.859225,10,12.902242
10.267986,9,12.926779
13.594018,13,12.962812
13.262087,12,12.995746
10.64315,8,13.017852
11.550284,8,13.039747
12.16003,9,13.064977
27.982447,33,13.1557
11.020365,8,13.178039
15.520435,20,13.233641
22.699003,27,13.308496
10.748163,10,13.33629
16.728873,21,13.394269
15.142471,12,13.427714
11.670323,7,13.446546
17.520905,24,13.51191
16.966692,28,13.588893
19.99003,25,13.658634
19.610563,18,13.708961
18.145584,20,13.764094
16.341825,16,13.807071
12.966687,12,13.840817
11.11902,9,13.865843
11.967073,8,13.887993
12.599297,8,13.910478
11.501514,12,13.944053
9.876093,8,13.966199
15.875553,13,14.002454
15.691254,19,14.055239
15.025316,20,14.110176
20.107905,18,14.159221
14.41954,15,14.200952
11.490959,9,14.224891
11.154212,9,14.24987
15.509826,19,14.302215
13.528746,11,14.332489
15.173851,11,14.363657
15.004809,15,14.405043
12.795241,10,14.433301
14.751035,12,14.466543
14.791811,12,14.499061
14.396534,16,14.543017
16.773864,16,14.586897
14.535455,14,14.626161
19.34596,24,14.692127
17.333682,21,14.750429
15.894875,19,14.807507
14.137251,11,14.83755
9.867948,12,14.871717
12.079226,13,14.909857
14.341315,20,14.976208
12.03628,13,15.024745
13.619209,12,15.061223
14.969325,14,15.961276
12.779041,18,16.012059
13.984903,18,16.061629
14.804333,18,16.109692
14.959638,11,16.139614
17.897121,19,16.192683
18.430406,28,16.269275
15.793435,13,16.316387
12.007643,8,16.337652
11.705305,9,16.362616
16.734659,21,16.417649
14.268754,16,16.459432
13.880135,14,16.496253
14.311369,13,16.530771
14.510913,13,16.565084
23.277644,53,16.711705
13.870849,20,16.764532
16.373043,15,16.805556
16.304785,18,16.853873
13.583432,22,16.912416
12.879947,16,16.9562
18.03133,18,17.005146
15.766809,17,17.0507
10.163373,12,17.084725
10.932367,11,17.116472
15.494279,18,17.16457
15.674144,19,17.21525
8.738657,11,17.24537
22.458259,27,17.318931
19.82076,33,17.409415
23.921525,27,17.482785
11.568353,15,17.524505
14.013087,11,17.554017
21.191879,26,17.625595
28.986152,32,17.713583
20.305738,21,17.771411
13.915553,18,17.821017
13.554506,14,17.859084
14.537882,11,17.889704
17.470955,17,17.936322
15.283441,15,17.978107
13.909375,15,18.018822
25.557537,28,18.09542
16.043193,15,18.136883
12.407274,10,18.165027
16.794317,22,18.225628
17.936862,17,18.272693
12.124292,10,18.299845
16.788937,20,18.362869
20.314044,19,18.420608
16.120905,18,18.909074
19.042271,22,18.977229
11.693799,7,18.997176
15.895107,14,19.047704
11.165102,10,19.084412
15.996756,21,19.156101
12.284894,18,19.22788
17.479067,18,20.17784
17.719642,18,20.233939
22.542382,29,20.313082
10.930584,8,20.337957
16.650603,14,20.380286
23.936334,30,20.461043
16.527943,22,20.51999
21.889357,21,20.577261
35.89896,51,20.717931
13.591395,13,20.753455
13.459367,12,20.79228
22.113593,36,20.890422
14.817831,12,20.922259
16.509583,29,21.000302
15.951216,16,21.043353
14.18097,16,21.086928
22.545852,33,21.175225
12.326283,9,21.199237
20.351077,29,21.27884
14.832355,19,21.331136
