#{"t_start": 1587172621.9618175, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
12.704602,9,0.532877
14.373853,19,0.588767
12.204067,18,0.729368
15.424268,19,0.783243
11.516705,8,0.806027
13.42924,13,0.842136
16.76603,19,0.896392
10.169976,7,0.916059
14.3604,16,0.959919
11.32509,10,0.989507
12.108151,11,1.02019
16.084833,16,1.07766
16.92438,20,1.139383
13.125131,14,1.177761
15.634853,19,1.227808
15.243672,14,1.270642
12.60812,8,1.292297
12.369199,16,1.334786
12.253393,8,1.362494
11.084908,7,1.380606
13.691311,14,1.416675
13.016363,13,1.452725
13.838714,13,1.486716
16.548824,22,1.561006
9.088518,7,1.579324
16.739648,21,1.637011
16.442074,27,1.712318
10.401379,8,1.734274
13.73685,12,1.766111
13.499149,9,1.800736
11.840389,8,1.822024
9.633097,6,1.838365
10.49462,9,1.862705
12.634855,16,1.90714
9.288025,6,1.928063
17.714893,17,1.971755
14.446919,12,2.005781
16.74828,15,2.046775
16.324892,15,2.092649
11.55672,10,2.125134
10.540023,15,2.168298
13.314374,12,2.199116
13.713932,12,2.230086
12.260282,10,2.257919
12.463918,12,2.289721
11.648826,11,2.323703
10.572065,6,2.342071
13.839268,9,2.368944
13.160919,9,2.392236
15.26007,15,2.435764
12.213216,10,2.465636
13.035628,11,2.494057
12.490905,19,2.550546
12.180751,10,2.576448
11.259191,9,2.599241
10.900647,11,2.629443
11.652987,8,2.650882
15.876623,21,2.712754
16.551066,15,2.753023
17.468916,19,2.804193
10.352196,8,2.826151
12.477539,8,2.847645
13.229535,11,2.877384
10.909599,11,2.90627
10.474393,6,2.99586
16.509465,15,3.037361
10.719193,14,3.073691
13.377743,16,3.116555
13.898765,11,3.14652
9.195711,7,3.164783
14.70975,14,3.201089
10.463124,7,3.226393
9.648053,9,3.255815
10.699657,15,3.295818
17.118189,20,3.350497
16.528472,13,3.384758
11.574965,8,3.411144
14.659501,14,3.446965
14.30411,11,3.476166
12.648097,21,3.531518
15.845305,13,3.567644
13.819476,14,3.605768
10.15688,8,3.631276
12.592959,8,3.654663
15.572202,19,3.704781
12.490438,13,3.74002
11.077806,8,3.761573
19.715674,20,3.815257
12.73839,10,3.843307
10.145976,12,3.874893
10.326008,8,3.896623
12.145209,10,3.924995
14.924278,11,3.953706
13.295655,14,3.991689
10.956418,11,4.027566
19.469379,26,4.098291
10.351272,8,4.119289
12.201696,13,4.153699
14.639202,18,4.212582
13.400675,10,4.238596
12.883594,10,4.264606
14.03098,13,4.300447
11.539344,10,4.325628
13.25506,11,4.354473
11.816366,15,4.400452
10.810099,9,4.424745
11.534777,15,4.472101
15.193857,16,4.513024
8.788401,7,4.531108
18.080898,28,4.604757
14.599236,15,4.649297
16.77998,24,4.714167
11.89937,9,4.737632
10.577094,8,4.758654
8.339603,12,4.789663
14.741747,11,4.825994
16.203001,15,4.86431
13.367256,11,4.89442
14.745954,13,4.929453
11.68667,9,4.953308
15.59034,16,4.997311
13.817727,14,5.034107
11.576037,11,5.06476
12.810667,13,5.099278
12.298753,13,5.133775
11.213908,10,5.161582
11.736452,8,5.18271
19.899695,27,5.256132
11.689068,11,5.286242
14.288301,14,5.324946
8.973727,9,5.348902
14.579596,16,5.390828
15.51204,16,5.440624
12.583028,8,5.461519
21.642187,23,5.525141
11.603468,7,5.544474
23.342217,25,5.618058
17.46052,18,5.665499
14.547146,14,5.70374
16.344303,21,5.758445
12.229018,9,5.78433
17.270014,21,5.845354
17.758902,16,5.889958
11.362596,8,5.911402
8.618712,8,5.933251
13.389385,14,5.972615
13.194503,12,6.005106
10.476775,11,6.036702
14.464736,12,6.068674
10.026349,7,6.087493
13.249056,10,6.114213
11.625335,9,6.1391
30.789882,38,6.242249
17.077651,18,6.291027
15.04564,21,6.347786
13.798101,18,6.396642
15.564416,15,6.436566
13.922909,19,6.488265
12.639282,8,6.509565
12.244766,9,6.534267
11.440528,9,6.559765
12.403956,8,6.582079
13.263901,13,6.616398
14.499386,16,6.664833
15.103566,13,6.698865
9.897337,6,6.714729
12.25872,11,6.752581
11.257598,12,6.789245
13.939875,13,6.823145
15.088313,12,6.856594
19.460059,18,6.905409
10.240225,7,6.925233
11.475943,13,6.959957
13.082756,11,6.989328
16.982659,18,7.037808
10.033911,7,7.056108
15.679263,13,7.091469
17.135743,19,7.14167
10.198661,22,7.205175
11.667969,9,7.228832
14.849782,20,7.282312
10.565493,8,7.307885
13.567497,11,7.336422
16.545821,14,7.374949
9.553623,14,7.41166
11.476351,8,7.433244
17.867603,18,7.480602
48.059809,49,7.611388
11.951228,10,7.823713
36.64724,41,7.934903
12.335831,9,7.95894
14.639358,11,7.989297
10.794815,10,8.015356
16.202948,15,8.056249
13.551618,11,8.08549
12.765611,9,8.109026
13.57657,9,8.132963
11.039526,7,8.153485
14.982451,16,8.200642
12.093756,11,8.230778
9.947591,11,8.259772
12.904057,13,8.294036
10.026677,11,8.323969
18.338082,21,8.379657
10.417189,8,8.402739
12.156625,16,8.445634
12.60255,10,8.472095
13.20551,14,8.511658
12.543129,13,8.553972
10.984957,13,8.5884
12.591861,10,8.613975
14.70456,14,8.650596
10.729804,12,8.682893
14.900173,17,8.727793
11.054815,9,8.752451
16.982181,17,8.79751
13.60344,16,8.839575
14.024967,13,8.873127
16.328336,17,8.917228
21.715576,25,8.98342
23.301593,26,9.051401
13.670524,13,9.085204
11.259901,7,9.104953
10.780393,8,9.125845
17.740976,17,9.169009
14.254742,9,9.194397
9.170863,16,9.235067
18.288743,17,9.280265
10.290758,13,9.314166
12.204169,10,9.341963
14.807858,11,9.370678
11.608997,15,9.40961
11.34421,7,9.429096
11.511588,7,9.447468
10.705091,11,9.476306
11.466808,9,9.499963
6.867948,6,9.516631
14.62475,13,9.550567
15.064765,15,9.588532
11.491538,9,9.61346
12.906622,10,9.639711
13.683311,19,9.690467
12.93129,9,9.714518
17.892849,19,9.764545
9.983792,6,9.780358
13.371852,10,9.80643
9.805185,9,9.829779
15.638501,15,9.869404
11.16876,10,9.895659
13.785415,16,9.938696
10.818146,10,9.964415
13.291624,14,10.000328
11.145523,10,10.026891
13.083927,8,10.047888
10.507825,11,10.076308
19.922762,21,10.132604
13.592521,10,10.158859
14.905745,15,10.19957
21.615698,20,10.2519
13.940584,12,10.296993
12.591773,9,10.320295
13.46813,11,10.349662
14.853745,11,10.380772
12.14986,9,10.404374
14.921139,22,10.464442
12.185412,18,10.513551
12.900236,13,10.549622
11.901033,9,10.573956
13.087927,16,10.616739
17.721004,27,10.690871
10.220635,9,10.714804
12.246644,11,10.745891
12.140815,9,10.77037
17.711408,15,10.81656
13.326086,13,10.851712
12.186259,10,10.877742
16.069005,22,10.937444
12.227325,7,10.956061
13.702865,9,10.980089
17.816783,17,11.025932
10.691222,7,11.044749
15.557965,18,11.09363
11.83325,13,11.127555
10.495214,8,11.149043
13.171863,13,11.184791
13.26291,17,11.229199
12.000794,10,11.257228
15.375444,14,11.293593
9.77042,10,11.320233
13.338637,14,11.357813
17.255817,15,11.397596
12.951833,10,11.425682
14.547806,13,11.460434
10.077726,7,11.479039
17.707757,30,11.582016
13.410801,11,11.61102
13.489004,15,11.650516
14.584997,13,11.683232
15.781811,18,11.7343
13.49766,13,11.768061
11.912968,10,11.795209
11.691115,10,11.821941
11.159573,9,11.846227
16.590551,15,11.887824
11.5017,8,11.908829
12.405641,10,11.935576
10.495856,10,11.963292
16.378665,16,12.006263
13.4555,11,12.03668
13.384538,14,12.073611
11.415828,7,12.09217
13.191335,14,12.129957
12.397243,13,12.16448
15.593658,15,12.212208
14.016848,12,12.249588
12.600431,12,12.280915
14.032195,12,12.324666
10.56732,14,12.360553
19.229514,28,12.436491
13.178995,15,12.479103
9.09303,16,12.532327
12.759037,19,12.58156
12.597723,12,12.614012
10.814157,8,12.635137
10.09896,7,12.653634
13.351151,12,12.691702
11.856238,7,12.709782
11.537309,7,12.727136
11.771288,12,12.75942
14.028695,11,12.792992
