#{"t_start": 1587174851.4210703, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
9.965461,10,0.68158
12.476624,15,0.73266
11.311341,9,0.771807
14.258058,14,0.822912
13.178091,11,0.8581
14.878556,18,0.913257
11.260461,9,0.950802
13.679471,11,0.984483
11.606182,7,1.007039
14.778197,20,1.06016
11.903031,9,1.084321
11.208231,7,1.102534
12.289653,9,1.126601
13.418984,11,1.156103
13.798995,12,1.187861
12.360929,14,1.226245
12.347387,14,1.264651
10.952099,11,1.308738
16.918267,24,1.372015
12.833804,11,1.401668
9.399389,11,1.431472
14.013136,14,1.468756
14.128363,14,1.505813
23.321505,33,1.593954
18.904089,19,1.643845
14.628414,13,1.678282
12.588543,9,1.702566
14.872167,12,1.734704
11.587828,8,1.756271
15.278059,12,1.788022
13.230859,14,1.8254
14.497943,16,1.868409
12.582521,9,1.892576
12.287915,9,1.916881
8.798498,8,1.937742
11.386438,8,1.959469
14.056229,11,1.988748
13.805322,13,2.024054
15.001496,18,2.071319
13.19572,9,2.09484
14.788422,13,2.129688
12.255592,12,2.161587
15.192078,17,2.207437
10.537464,11,2.237478
14.949669,16,2.280232
14.150064,9,2.304356
14.208033,12,2.336488
10.958841,11,2.367753
11.437172,11,2.39783
13.410005,13,2.432295
21.58437,27,2.503443
13.881748,11,2.532442
10.269975,10,2.559647
13.411108,15,2.600178
10.111504,6,2.616133
10.585904,8,2.637943
17.677649,19,2.68765
11.819281,12,2.720012
11.957669,11,2.749679
14.32588,17,2.795106
16.564402,14,2.833011
17.818024,15,2.872705
15.734256,17,2.917414
13.488858,11,2.948075
14.984781,16,2.990429
11.597162,15,3.030011
9.428838,7,3.048893
9.881098,6,3.065047
20.336575,26,3.1336
14.371506,18,3.18107
16.149092,17,3.226163
12.316867,10,3.253503
14.541023,14,3.290577
16.723104,19,3.340288
9.913383,8,3.362076
14.659426,20,3.41504
12.574772,12,3.448665
18.517459,20,4.534018
10.615811,7,4.554361
13.786151,19,4.606901
21.069055,20,4.662798
12.571739,9,4.688306
12.353774,15,4.738057
15.530284,17,4.786211
9.117053,8,4.807944
12.520128,18,4.85794
7.700789,5,4.871765
13.95034,14,4.909958
13.231476,13,4.945654
12.53246,11,4.975637
10.220352,8,4.997675
13.024618,13,5.032485
11.244095,8,5.054653
17.146439,21,5.111739
11.479444,9,5.13629
12.393362,10,5.16319
12.76242,18,5.211724
9.519045,9,5.23614
18.147519,26,5.306651
10.417877,6,5.323363
16.911262,16,5.366884
18.585463,20,5.421202
