#{"t_start": 1587174851.4296873, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
13.121994,9,0.680063
15.188033,10,0.710727
12.254434,15,0.760077
18.18064,16,0.817515
12.601082,11,0.84727
9.939675,17,0.906191
10.586869,7,0.9281
11.212366,8,0.950091
12.586733,11,0.982239
14.928758,19,1.033935
8.316185,7,1.053025
9.701173,7,1.072055
14.308873,18,1.121343
15.643461,13,1.15635
10.562009,6,1.173602
11.858716,8,1.195353
13.964339,14,1.234709
9.565819,7,1.254014
14.027794,9,1.279112
14.46667,16,1.324277
14.854933,13,1.360537
10.937024,7,1.381236
16.239585,20,1.437364
13.851565,11,1.468022
11.189017,8,1.490357
11.168284,9,1.515981
14.339273,12,1.549764
11.443615,8,1.571948
9.883355,11,1.603715
24.952456,35,1.700504
9.452607,11,1.730688
11.430308,10,1.758368
9.027435,7,1.778269
14.711554,18,1.828067
13.70808,10,1.856061
12.713485,14,1.894779
11.147144,12,1.928288
12.148252,10,1.95575
16.990511,19,2.00896
17.500132,28,2.087601
17.251918,13,2.123605
12.824527,11,2.154312
9.679629,8,2.176625
8.590923,12,2.209996
12.188657,13,2.246314
14.897226,14,2.285141
13.399912,14,2.323751
13.703634,15,2.364573
11.840215,9,2.390959
15.401852,13,2.428025
11.113516,8,2.450196
12.343366,11,2.480725
13.234202,25,2.550307
11.090201,9,2.575358
17.395358,22,2.635154
10.714256,14,2.674049
12.945069,15,2.715742
16.818716,14,2.754567
13.629919,17,2.801638
13.633079,12,2.834387
12.017748,8,2.857123
14.107658,14,2.895981
14.412123,14,2.93572
27.887652,36,3.03596
18.121351,27,3.11107
12.321542,11,3.141746
13.144654,11,3.172134
10.806036,11,3.203157
12.217508,14,3.242171
12.01369,11,3.273234
16.61677,22,3.343904
14.398174,17,3.388732
12.605398,9,3.412537
22.323892,23,3.473748
11.556975,10,3.500252
13.849024,12,3.534239
11.239217,10,4.563289
21.003875,28,4.646266
17.048247,14,4.683745
12.699463,13,4.719667
11.014829,18,4.767629
15.739145,15,4.809462
17.519716,18,4.859749
16.018177,18,4.911221
20.638549,23,4.97615
12.968295,9,5.001779
11.18064,9,5.027071
15.409535,17,5.073554
12.672581,8,5.09579
13.705721,10,5.124027
13.425135,10,5.151927
12.256139,9,5.177042
15.359956,16,5.222311
15.16509,19,5.274523
15.749366,17,5.320856
14.819854,16,5.365471
11.24216,8,5.387774
16.17768,16,5.431599
10.284369,7,5.450639
10.529147,7,5.470678
13.957474,10,5.497961
18.82276,19,5.550049
10.790482,9,5.575159
13.066069,10,5.602123
15.24208,13,5.637661
13.594724,18,5.686778
13.67393,11,5.716907
13.769773,8,5.738985
14.606315,14,5.777409
12.37445,10,5.80576
6.278445,13,5.841703
18.566233,17,5.888699
18.011689,20,5.943801
13.992741,14,5.982441
12.830546,13,6.017913
11.912957,7,6.037391
15.117401,16,6.081824
18.386523,20,6.136863
15.665806,16,6.18172
11.574017,12,6.215255
11.825762,8,6.237952
16.828007,18,6.288529
26.930964,27,6.363435
15.890374,13,6.399379
11.917506,11,6.430213
10.146654,9,6.455334
14.9123,13,6.49164
13.793668,15,6.534526
10.229372,7,6.554244
16.953952,22,6.616953
13.147876,12,6.651562
9.56943,8,6.674468
12.03423,10,6.7027
10.399905,7,6.723158
14.569776,12,6.757336
11.431364,10,6.78573
12.027578,9,6.811005
15.678621,18,6.860227
15.4549,15,6.900716
12.341353,9,6.924749
14.097761,14,6.961536
13.375535,16,7.003851
12.344201,11,7.033512
13.989373,13,7.068541
14.397512,12,7.10032
15.275048,16,7.143301
12.425136,13,7.178558
15.292171,16,7.221933
14.329246,13,7.265258
13.586012,11,7.310194
14.294795,9,7.349743
12.462039,11,7.390352
13.609833,19,8.306229
13.64056,11,8.336086
20.187703,24,8.40145
13.671371,11,8.430561
15.350163,16,8.474201
30.703105,39,8.579501
11.584664,10,8.606418
16.559501,15,8.647681
11.974564,10,8.674179
25.226185,35,8.768248
11.121863,8,8.789959
12.907261,10,8.817282
16.939279,20,8.870551
12.937474,11,8.90019
11.342632,7,8.919483
12.135686,8,8.941442
12.032151,8,8.96338
13.165761,11,8.993262
14.242769,10,9.019873
12.396051,9,9.044203
15.256493,14,9.081826
10.487867,9,9.106243
13.121159,11,9.136103
11.715812,13,9.171078
13.013358,9,9.195544
14.452636,14,9.232964
19.237781,26,9.302761
12.583438,14,9.340596
32.492067,42,9.454765
16.975928,26,9.763768
18.400784,17,9.810853
22.393531,34,9.904212
18.062859,18,9.953428
11.8409,8,9.976304
15.974799,14,10.015083
13.624044,15,10.056453
13.149005,10,10.083918
19.717284,21,10.141162
18.51957,20,10.196711
14.49731,18,10.246152
15.589029,20,10.301996
12.974498,9,10.326893
12.637427,9,10.355664
13.397315,15,10.399506
14.246127,15,10.439133
19.044328,22,10.497223
11.829795,9,10.521311
17.784686,21,10.576449
