#{"t_start": 1587174851.3957283, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
8.545546,14,0.695266
15.334815,17,0.75253
11.959014,10,0.791316
12.370676,9,0.828121
17.268957,21,0.89971
13.063984,12,0.936512
20.415032,19,0.992575
11.907207,9,1.016316
15.042623,15,1.054507
13.019211,14,1.090578
10.189207,8,1.111245
14.692331,18,1.157148
17.575002,24,1.218893
8.695909,11,1.246971
14.304062,15,1.285227
14.742823,17,1.32912
12.774338,9,1.352808
11.796078,7,1.372611
14.684523,17,1.417099
13.673482,10,1.443572
14.225523,13,1.477344
13.081353,9,1.501222
11.627039,7,1.520344
16.037638,15,1.559248
13.035757,17,1.604379
15.652293,19,1.65462
17.487887,18,1.702255
11.781717,8,1.729956
13.600592,8,1.750782
11.874362,17,1.794563
12.305253,10,1.821342
15.169832,15,1.85981
22.740595,34,1.948156
13.485291,12,1.979239
10.63377,6,1.994921
10.371896,8,2.016682
16.234452,19,2.067127
12.777172,10,2.093974
15.260702,18,2.140409
13.48463,9,2.164574
10.994376,9,2.188181
16.321364,14,2.225494
13.680524,15,2.265428
15.329457,20,2.318077
10.562606,8,2.340098
12.375498,12,2.372484
11.949451,9,2.396693
7.934983,6,2.412725
14.458949,12,2.444708
14.459939,11,2.474418
12.720781,11,2.503929
12.93781,14,2.541645
8.915663,13,2.575935
15.60428,21,2.631655
20.581358,23,2.692883
16.238021,22,2.751342
12.435488,10,2.778426
12.152426,10,2.8059
10.608976,9,2.829785
11.56766,9,2.854117
16.354478,15,2.894314
10.616303,9,2.918475
21.779952,24,2.982609
12.178351,8,3.004161
12.656756,10,3.031127
13.533001,16,3.074021
12.991442,13,3.108375
14.500714,16,3.150477
18.519433,17,3.19632
14.353907,13,3.231814
14.442438,11,3.261082
10.768754,8,3.282326
12.223099,10,3.309291
17.556837,21,3.365837
12.33614,10,3.392631
16.517197,16,3.439816
14.423205,16,4.497815
16.208296,15,4.545086
11.158717,8,4.568184
11.038517,8,4.590391
12.281003,9,4.614305
12.963827,12,4.652199
16.277325,16,4.695728
17.647177,19,4.746603
15.979223,16,4.789295
16.624918,17,4.836248
14.749828,16,4.8806
17.675863,17,4.928218
12.140695,12,4.960998
11.832355,8,4.983139
18.290145,18,5.032357
20.66602,26,5.103135
11.747211,10,5.130826
9.785747,7,5.150375
12.662195,10,5.177399
11.830214,8,5.199243
13.064673,12,5.232983
18.289525,15,5.27419
12.509095,8,5.296093
18.216739,20,5.350492
14.594418,12,5.391917
14.914687,18,5.440291
13.724597,13,5.474922
13.463725,13,5.509761
16.674115,20,5.562789
15.235386,15,5.602933
12.725511,15,5.643323
12.32928,10,5.669767
11.608735,8,5.690834
11.636024,7,5.710324
13.661074,11,5.739748
13.470457,12,5.771996
16.132685,15,5.811532
10.263479,9,5.835947
16.023968,17,5.881449
14.4797,13,5.916189
17.269693,14,5.952946
11.974942,7,5.971906
11.196615,10,5.99878
11.967128,9,6.023063
14.394243,10,6.049401
15.556555,17,6.095006
12.495332,12,6.126498
13.923881,10,6.15783
11.844076,8,6.179558
10.637339,6,6.195862
13.830853,11,6.225541
13.067892,10,6.2528
13.120574,8,6.274091
11.236424,7,6.293225
15.207584,12,6.326202
11.082079,9,6.350379
15.466885,17,6.396362
12.342792,14,6.43343
13.888955,20,6.486581
11.280477,8,6.508376
12.94897,10,6.534501
12.537334,15,6.57442
13.137629,9,6.598496
