#{"t_start": 1587174851.3945923, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
11.264294,9,0.682195
12.415778,10,0.709633
10.316926,7,0.733814
13.147253,13,0.782169
9.740523,8,0.816672
9.164431,13,0.860908
10.982089,8,0.886408
13.123173,13,0.931748
16.17279,16,0.979656
13.342104,13,1.014108
11.917913,8,1.034509
14.281856,16,1.075792
10.472903,7,1.094059
11.859381,13,1.127288
11.457251,9,1.149762
11.982057,8,1.170511
13.185105,11,1.199201
9.457029,16,1.240064
10.372069,9,1.263048
11.886273,15,1.30145
13.104473,12,1.332948
18.174576,15,1.372742
13.846905,10,1.399334
19.754692,26,1.467482
10.842057,7,1.486267
13.086656,8,1.507698
11.939955,14,1.544072
13.351209,10,1.57091
11.26717,7,1.588938
15.651232,20,1.641661
16.904281,21,1.69735
16.02127,21,1.759652
15.253167,15,1.798074
9.734422,7,1.816712
10.976506,13,1.850231
19.500401,22,1.907257
12.670789,11,1.935926
13.874004,13,1.969469
8.864394,14,2.006778
12.670007,10,2.033313
11.127791,7,2.05185
11.844129,15,2.091796
18.187156,21,2.146542
16.652168,17,2.191664
11.39455,11,2.220656
12.391081,13,2.255186
20.365587,32,2.340232
14.888332,13,2.375956
14.030966,15,2.416274
12.082342,15,2.456397
14.602349,17,2.501673
13.480614,17,2.547674
10.043119,15,2.587374
10.940578,7,2.606219
12.595697,16,2.647852
14.473684,15,2.687472
13.441546,13,2.72243
9.908836,6,2.738788
12.804624,13,2.773408
12.660821,9,2.797926
14.731199,17,2.843583
15.52696,14,2.881387
14.629008,14,2.918704
18.142204,15,2.95849
10.714418,8,2.980229
13.402109,12,3.012789
12.151514,8,3.034671
10.925567,12,3.066485
13.434392,11,3.095343
11.875603,12,3.127678
12.801796,12,3.15967
9.784974,6,3.175734
13.542867,10,3.202837
17.183504,16,3.245703
12.041806,15,3.285823
12.693567,10,3.313212
11.294447,8,3.334112
9.889819,8,3.355601
13.168089,11,3.385183
13.150846,14,3.426918
10.0297,7,4.448901
14.050131,9,4.478314
13.492647,13,4.525881
13.876701,12,4.560255
10.901917,8,4.582755
12.393002,13,4.618319
14.577114,15,4.663873
13.457684,17,4.710005
11.214704,17,4.755866
19.675413,21,4.811948
15.014498,10,4.839788
11.418449,7,4.858749
14.591492,15,4.900405
12.133708,9,4.925664
11.85768,8,4.94759
10.387975,12,4.980716
13.424893,11,5.011189
14.968264,15,5.052077
12.2668,13,5.087495
12.26902,11,5.117707
13.829842,13,5.153852
14.936698,19,5.205365
11.205155,10,5.23312
22.294346,30,5.316007
12.332236,14,5.354074
12.084606,8,5.380287
18.814134,20,5.437891
14.843198,11,5.467218
12.476423,9,5.491286
10.46458,9,5.516267
18.263262,18,5.562985
16.750051,16,5.606463
11.504992,7,5.625156
12.06997,19,5.675776
13.076362,8,5.69744
12.101811,12,5.729896
16.703012,16,5.77223
10.028164,11,5.80136
13.871061,18,5.8497
8.524008,10,5.875867
14.376099,13,5.910942
16.2897,19,5.961934
13.583424,9,5.985966
13.599927,13,6.020699
8.837035,13,6.055821
13.375661,11,6.084703
16.547761,17,6.130428
11.207303,10,6.161316
12.767699,10,6.188119
14.103101,12,6.220794
11.799999,12,6.253038
11.984911,9,6.277674
11.417332,12,6.310033
15.196923,13,6.345477
16.41671,15,6.38603
12.829711,10,6.413008
13.368989,10,6.4395
14.942802,14,6.476601
8.48172,8,6.497988
10.572934,10,6.524498
15.348183,12,6.556231
16.912149,21,6.612648
18.969139,24,6.67627
10.716374,20,6.729427
14.530748,19,6.779732
14.648474,16,6.822993
13.958881,14,6.86013
11.570115,9,6.884166
11.918899,9,6.908024
13.043013,16,6.94954
22.097355,26,7.018664
9.810136,9,7.04311
18.146048,20,7.097547
16.039619,19,7.150015
13.399286,12,7.183029
16.126772,19,7.235153
11.422636,8,8.156446
13.521065,10,8.190495
15.754804,15,8.233307
16.947761,16,8.277534
16.740188,19,8.329807
14.091939,13,8.363757
12.073136,9,8.387208
16.166516,20,8.440536
11.986186,7,8.458573
15.07797,13,8.49285
10.031183,7,8.511077
14.938657,18,8.557794
12.625975,10,8.585086
12.639336,9,8.608644
14.887832,15,8.647809
10.734552,8,8.669317
15.106483,19,8.718266
17.871396,21,8.773732
19.758745,26,8.841208
17.532371,17,8.885606
14.707186,13,8.919408
12.59881,13,8.952763
12.846865,15,8.991659
14.052644,11,9.020882
13.661879,10,9.047204
14.68587,13,9.082128
13.368341,15,9.121366
14.039975,11,9.150969
12.990643,10,9.177237
17.451859,25,9.243259
15.090329,15,9.283756
11.617825,7,9.30246
13.07295,15,9.342547
13.793049,11,9.604087
17.281035,16,9.648624
14.474251,19,9.699986
10.470874,7,9.719334
15.36008,15,9.759562
9.3868,7,9.7787
13.390519,10,9.806259
15.55914,15,9.847012
17.824914,23,9.907893
10.83815,9,9.932052
13.787768,14,9.968837
9.557454,9,9.992719
12.210174,11,10.022171
13.333633,13,10.057149
13.674196,10,10.087661
23.898412,26,10.157025
10.653188,7,10.175716
8.660313,6,10.191468
11.078658,14,10.2281
11.456426,7,10.246607
10.989165,7,10.265367
14.549552,20,10.322626
9.314016,7,10.343065
14.314291,13,10.376762
17.177871,18,10.423984
16.780336,21,10.478315
12.810583,7,10.497297
13.260824,8,10.517988
15.138534,14,10.5548
12.133212,13,10.588745
12.175712,8,10.610133
10.392215,10,10.636742
11.572624,8,10.657238
18.741846,17,10.700426
13.885649,11,10.729698
12.749641,9,10.753884
17.544246,15,10.792598
