#{"t_start": 1587172621.9840333, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
13.486074,14,0.547335
15.755815,14,0.590894
14.417373,15,0.738284
14.177582,16,0.796035
13.918843,10,0.83161
13.577889,12,0.879799
15.879664,14,0.922502
13.499838,11,0.966297
12.213061,16,1.009033
11.285798,9,1.034112
11.178078,7,1.052842
13.559629,11,1.082062
11.227277,9,1.105092
12.34993,10,1.132472
15.875683,14,1.170091
11.642759,9,1.194046
13.270826,13,1.233567
12.20131,9,1.257905
18.740198,21,1.314449
16.962967,18,1.360687
10.867587,9,1.384897
10.827058,7,1.403488
19.241631,20,1.456239
13.100863,10,1.489711
13.954511,14,1.526294
14.231695,14,1.566937
10.552144,7,1.584529
12.17772,10,1.610684
15.314024,15,1.650584
14.131271,16,1.693488
9.391513,10,1.719585
20.51798,19,1.772061
15.547974,17,1.818514
20.576983,28,1.891701
11.805924,11,1.922428
18.690077,22,1.982999
12.719414,10,2.011425
13.769291,16,2.055402
11.988296,14,2.099771
15.741634,21,2.154701
13.124735,14,2.198301
12.056672,16,2.241503
12.434877,14,2.282619
10.608904,7,2.301643
13.564519,9,2.32653
12.611396,9,2.353007
13.653264,10,2.381155
10.546569,9,2.407059
10.320905,8,2.428878
21.004836,22,2.498975
16.38705,18,2.548184
14.050969,11,2.576997
13.217849,11,2.605958
9.225757,6,2.623249
13.539786,13,2.657351
16.932936,21,2.712277
13.036323,9,2.73613
15.231872,17,2.779649
13.143875,15,2.820103
16.3989,13,2.854662
11.779059,8,2.876991
17.096632,28,2.94967
17.146812,13,2.984902
10.613239,7,3.003662
10.360067,17,3.11896
15.51387,12,3.151892
15.863543,13,3.186363
15.800135,15,3.226876
10.010115,6,3.242907
18.593742,28,3.318611
11.716324,10,3.344956
11.045947,9,3.369025
13.203755,9,3.394561
14.877004,15,3.433342
16.545074,17,3.479324
11.172659,8,3.500553
12.998581,11,3.529532
12.915226,11,3.56757
13.704692,12,3.599656
11.588454,9,3.623927
12.459709,8,3.645761
16.568221,21,3.700296
13.143619,12,3.732813
14.656279,11,3.761136
11.441265,8,3.781381
10.315495,12,3.813123
15.735341,16,3.853852
15.939221,21,3.908551
15.936339,12,3.939881
11.337759,8,3.960346
9.452352,7,3.980485
15.25809,13,4.016501
13.573104,15,4.057657
17.790348,18,4.117579
15.766807,13,4.155288
15.60569,16,4.218093
13.062976,10,4.250124
10.481094,12,4.283542
16.098635,19,4.333643
9.802977,11,4.364356
19.687913,23,4.432549
11.516235,11,4.465316
13.180473,15,4.504225
14.279529,16,4.552984
13.433854,13,4.586863
14.457229,16,4.629053
9.229481,5,4.649283
12.809068,15,4.688927
13.800935,13,4.728581
13.618279,15,4.768542
14.441345,13,4.802622
16.600876,18,4.855774
8.677894,6,4.871632
13.580664,11,4.90179
13.006563,9,4.924181
13.349515,11,4.95241
13.965213,15,4.992181
10.374834,11,5.020863
12.184858,8,5.041928
9.528077,6,5.057629
12.895969,15,5.102571
15.162252,17,5.147503
15.611079,16,5.190834
14.887866,17,5.235086
15.558975,12,5.267572
13.827801,13,5.301473
11.941712,11,5.334829
7.958499,10,5.360418
15.486533,15,5.399121
15.472174,16,5.442455
12.039615,16,5.483528
13.999754,14,5.527757
12.738427,13,5.56192
14.155243,11,5.599368
15.391722,18,5.64563
10.162101,8,5.674366
13.066416,8,5.696684
13.803755,10,5.72467
10.3575,6,5.741431
10.896757,16,5.786806
11.062651,12,5.818865
15.541455,19,5.875368
14.062035,10,5.90541
15.181412,15,5.944508
9.497517,15,5.984559
16.825482,14,6.020905
13.107446,13,6.056363
10.225731,8,6.077345
11.673845,8,6.097934
15.040038,15,6.142338
13.72936,11,6.171101
24.554336,37,6.274486
12.312246,11,6.304005
12.221798,9,6.333212
12.688301,12,6.364244
12.451378,10,6.389523
14.174235,10,6.421744
11.264884,9,6.445548
9.671178,13,6.479779
12.032706,9,6.504955
12.58241,13,6.539401
13.291784,12,6.570433
11.290347,9,6.596036
14.049732,11,6.628191
14.794451,13,6.667955
16.137293,14,6.706449
9.829199,6,6.722434
13.955924,11,6.751482
8.67277,11,6.781796
20.426569,21,6.839718
16.589642,20,6.895558
21.084449,27,6.970657
11.884949,8,6.993369
