#{"t_start": 1587172621.9867928, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
13.418163,11,0.538285
11.892051,12,0.576079
11.346834,9,0.600878
12.917672,11,0.737463
12.635372,10,0.775728
13.054922,16,0.832886
11.475668,11,0.874992
8.834847,5,0.892071
12.835704,9,0.918395
10.877434,8,0.94662
9.769841,10,0.982266
12.893325,14,1.018687
13.945007,9,1.043308
11.314816,9,1.06708
8.212295,11,1.096065
14.580467,22,1.15513
15.205491,14,1.193212
13.214803,13,1.23274
10.753328,10,1.259542
12.946123,10,1.286113
11.470018,10,1.313632
15.353952,24,1.375829
17.605742,18,1.423412
13.266888,14,1.46689
11.933757,9,1.491352
16.404266,19,1.540274
14.158411,18,1.590956
11.501618,12,1.622269
6.90667,11,1.652721
16.559342,17,1.697694
15.769204,10,1.725299
10.072383,9,1.749331
13.475136,13,1.784886
13.638721,16,1.828052
11.55182,13,1.861315
11.836703,10,1.887672
10.745496,7,1.907861
20.513984,24,1.971946
13.209991,9,1.998649
18.912966,24,2.065665
9.047138,15,2.111082
13.19704,10,2.137626
11.397905,8,2.158898
8.501905,14,2.202622
14.669974,10,2.229378
14.780455,13,2.267521
11.665617,14,2.306438
27.936569,34,2.402863
20.949654,21,2.471407
12.827886,9,2.494921
13.346172,9,2.518947
13.443381,13,2.555009
11.857092,10,2.581486
11.741411,7,2.59942
12.188685,11,2.629865
18.265252,25,2.694721
12.730231,14,2.732031
18.788911,20,2.784235
10.994323,15,2.824669
11.011703,13,2.85878
16.919523,15,2.899123
18.222204,17,2.943106
15.905961,18,2.99194
10.215458,15,3.100429
10.029963,6,3.118216
9.628238,8,3.140158
10.861245,8,3.161208
13.339969,18,3.209957
10.586173,7,3.228592
12.896404,11,3.258108
10.85154,8,3.279246
14.139761,11,3.30936
13.461652,14,3.347521
12.722264,15,3.387949
9.39178,11,3.416672
14.326973,18,3.465293
12.333785,9,3.489022
11.638133,12,3.520445
12.845099,11,3.558167
11.454284,13,3.59301
11.009149,10,3.619885
15.948903,18,3.668388
10.901467,13,3.702012
17.810109,18,3.749831
11.666086,12,3.78065
12.680466,13,3.814756
17.732416,16,3.855526
13.593142,13,3.88961
16.783583,17,3.933425
10.007111,7,3.951419
15.106118,12,3.985084
10.973372,12,4.01842
9.575346,6,4.034417
12.542397,9,4.063371
13.711453,15,4.110682
11.034606,9,4.136444
15.954251,19,4.208257
14.896995,12,4.24596
10.482587,10,4.274098
13.035561,12,4.305684
12.814646,15,4.345966
13.356287,11,4.37749
11.665431,8,4.39945
17.321186,15,4.446926
13.530896,18,4.495332
11.578364,14,4.531777
13.762116,11,4.567134
11.598817,10,4.593323
11.099719,11,4.620855
9.752839,8,4.651041
14.080019,14,4.688208
28.384954,37,4.791095
15.134437,16,4.838718
17.555547,20,4.891416
18.76989,21,4.945763
15.253351,18,4.993772
14.335343,12,5.025472
11.837248,14,5.061661
11.892498,13,5.102107
11.464042,9,5.125486
12.16768,10,5.151588
13.114093,14,5.190002
13.828912,16,5.231002
10.984984,7,5.251034
12.448899,11,5.279743
14.606368,13,5.316964
12.722745,20,5.369573
12.574368,9,5.392678
10.815452,10,5.420142
13.297561,14,5.457034
9.500383,11,5.485434
14.439808,13,5.526949
12.547769,10,5.552709
11.172111,8,5.574175
12.232805,13,5.616496
11.78878,13,5.650491
10.393536,8,5.678613
11.291928,8,5.701331
12.683455,9,5.726503
14.355845,15,5.768138
13.237374,11,5.799199
12.733811,13,5.834403
14.159263,13,5.876496
15.430039,15,5.917232
13.350618,13,5.951122
13.498119,18,5.999337
8.253391,8,6.020051
10.934549,10,6.047013
24.346192,38,6.151796
17.12917,15,6.190949
13.16798,13,6.230874
13.907329,13,6.265354
10.900174,8,6.286513
12.543998,9,6.316513
15.256055,15,6.355487
12.85494,10,6.38059
12.64794,11,6.415135
12.642528,10,6.441454
11.560046,7,6.460362
12.030464,8,6.481817
15.280732,12,6.514668
15.10928,15,6.554046
14.449146,11,6.584347
13.176198,17,6.636526
15.495007,16,6.68088
11.126903,7,6.699741
13.23495,14,6.737017
12.638128,9,6.762407
11.513363,14,6.799985
12.820495,10,6.827641
20.560136,21,6.886158
14.026376,17,6.933751
11.631858,8,6.955877
13.59297,10,6.983792
17.904534,16,7.034091
16.668611,21,7.094304
13.581471,18,7.143034
15.48634,18,7.19026
13.40681,14,7.228677
8.851855,11,7.257933
11.087409,11,7.288287
17.526658,25,7.353698
11.143794,10,7.380924
12.611304,10,7.406901
18.073989,25,7.492009
11.809423,8,7.513053
9.716353,8,7.540264
14.923462,15,7.579843
9.645708,7,7.598655
13.20599,13,7.634666
15.476,16,7.908695
17.11681,15,7.953808
11.617016,8,7.978907
17.809644,19,8.027189
11.287459,12,8.057903
8.890901,9,8.088299
17.03484,15,8.129055
9.048184,13,8.166547
18.732169,21,8.224672
13.815569,14,8.262715
16.567903,15,8.303334
10.006985,7,8.322989
14.80186,21,8.383013
10.31089,8,8.405411
16.638774,21,8.46842
12.07409,9,8.492515
14.734023,12,8.526284
11.40551,9,8.550151
11.473914,7,8.569763
11.221803,9,8.593973
11.598381,8,8.616939
15.613641,17,8.66085
8.056287,5,8.674029
13.258412,11,8.704376
11.799857,13,8.738299
12.392315,14,8.777125
11.400838,8,8.798087
14.559369,18,8.84457
15.603237,13,8.880545
13.66438,14,8.918578
13.586318,14,8.957227
9.891031,6,8.973339
14.934475,12,9.004898
17.820886,16,9.048405
10.257225,8,9.06991
12.339849,7,9.08881
13.449354,16,9.132592
10.6023,16,9.175869
10.792145,7,9.194364
17.333816,18,9.248784
16.202745,17,9.294307
11.387761,12,9.328375
13.15795,17,9.374281
13.903574,13,9.410905
14.361184,11,9.440561
12.153384,10,9.467839
15.534257,19,9.520481
12.003634,18,9.575152
10.125693,7,9.593818
12.375253,14,9.631172
14.417944,9,9.656139
17.106289,23,9.716262
13.912857,14,9.760558
17.653865,21,9.815599
11.96543,9,9.8408
12.113493,9,9.864834
11.581705,11,9.894097
13.172655,10,9.921941
14.743935,13,9.963885
10.130894,9,9.987423
12.28143,9,10.018462
12.855013,12,10.050187
12.983222,10,10.076347
16.687578,15,10.116368
20.355449,25,10.181333
14.482597,12,10.214773
17.987665,25,10.281009
14.569078,12,10.313616
12.013031,13,10.347446
12.346636,10,10.375105
11.536818,14,10.412328
9.787317,7,10.431253
14.727044,15,10.472409
10.631282,7,10.491174
13.031003,13,10.525961
15.581395,12,10.56533
13.946562,10,10.591346
10.211248,6,10.607269
13.581276,12,10.646616
16.292072,15,10.690684
11.994787,8,10.712055
17.482968,20,10.771669
14.17543,12,10.804042
11.579193,16,10.852111
14.74468,17,10.906713
12.815576,11,10.937974
12.960229,9,10.962549
14.551587,14,11.001015
20.552773,25,11.07395
11.395638,8,11.096417
10.575668,7,11.115604
14.457169,13,11.155701
12.398756,9,11.184661
12.918634,15,11.225915
10.790508,10,11.259263
12.025956,7,11.282227
12.962717,20,11.336174
15.061487,14,11.377505
13.268258,17,11.425654
12.378762,13,11.459747
12.629606,9,11.494519
11.928116,11,11.522844
11.360205,13,11.55712
11.753603,10,11.582734
9.215088,13,11.616752
15.463255,16,11.661033
11.806504,9,11.689636
12.834776,11,11.722019
11.543539,8,11.744332
14.968034,23,11.804273
13.365654,14,11.842885
10.973757,8,11.864037
9.62022,6,11.880412
13.445888,13,11.920515
15.346711,19,11.972335
12.936226,11,12.003826
11.822374,7,12.023394
14.985493,12,12.056446
16.20088,14,12.096656
15.383116,15,12.138246
12.508045,10,12.165681
13.839546,12,12.199717
11.461872,9,12.224476
11.82103,9,12.249921
14.221765,11,12.289397
19.634514,20,12.342205
11.712003,14,12.381139
9.927523,7,12.401288
11.489702,8,12.423356
11.774469,14,12.463491
11.49871,11,12.498708
11.552608,7,12.517303
10.428944,7,12.536061
14.984088,14,12.573865
11.647325,9,12.597876
11.330203,13,12.633193
10.334234,7,12.651657
13.048537,12,12.683533
17.118168,21,12.739405
13.117124,14,12.776433
13.127511,13,12.811604
14.281431,18,12.863521
16.296771,20,12.917719
17.414816,20,12.977271
11.525963,10,13.005069
12.929463,9,13.029221
13.166371,12,13.060957
9.778434,9,13.086433
12.653306,7,13.105098
9.975044,6,13.121273
8.738611,6,13.138106
14.004243,14,13.177124
11.324266,7,13.1957
12.405766,13,13.237024
13.921167,12,13.271857
13.130423,9,13.295335
9.888507,17,13.346374
10.515504,7,13.364726
16.232712,25,13.43383
18.46964,18,13.4834
12.303229,9,13.507262
12.495463,15,13.546698
13.26958,10,13.573186
15.889698,14,13.611074
14.371705,11,13.640212
14.763767,12,13.672066
9.20699,6,13.688249
15.589704,15,13.728929
9.145675,6,13.744817
15.976037,17,13.79588
10.376472,7,13.814928
12.505142,10,13.84286
12.063575,8,13.864843
12.672549,11,13.895918
18.851237,20,13.954813
11.919656,9,13.989334
12.234517,13,14.023349
8.95536,7,14.040844
11.147581,9,14.070124
16.515409,18,14.117705
11.678798,7,14.136248
14.232849,17,14.182134
13.610948,15,14.222476
11.997599,15,14.263231
20.304806,25,14.334286
13.221212,8,14.35584
13.804736,16,14.397941
19.953599,18,14.45263
11.295654,12,14.490924
13.435961,11,14.522663
11.216149,11,14.552765
18.129306,24,14.618663
13.010776,11,14.649054
16.947666,16,14.698305
10.156093,16,14.739976
10.577764,9,14.770066
13.534572,19,14.8217
16.729964,18,14.872529
12.669773,7,15.04688
14.852783,16,15.090676
16.714262,20,15.144609
15.19926,13,15.179399
14.681078,18,15.227773
12.394614,15,15.267634
18.058077,18,15.32032
13.752445,12,15.351822
12.802245,12,15.384596
9.139804,9,15.407506
14.52064,13,15.442271
9.525736,6,15.459625
15.660711,20,15.512747
10.023132,8,15.534275
16.650619,18,15.583554
11.536198,16,15.62713
11.893756,8,15.655114
10.875744,8,15.676474
