#{"t_start": 1587172621.9853277, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
17.813631,21,0.612293
13.518602,13,0.756513
17.098398,18,0.823345
13.494884,10,0.853635
12.818753,11,0.889526
17.672801,27,0.989466
14.097947,11,1.0198
13.15248,16,1.062705
12.75424,15,1.103533
16.040041,14,1.141657
16.07539,17,1.18861
12.617769,15,1.228553
13.412103,10,1.262847
13.31861,11,1.291776
12.677992,12,1.323882
17.203515,17,1.3734
12.131714,14,1.409606
14.119102,13,1.446059
13.675667,13,1.479985
11.622968,8,1.501842
10.437392,7,1.529523
21.624051,27,1.599297
11.656246,9,1.624895
12.223618,12,1.6559
12.941845,11,1.685013
18.305577,19,1.73627
11.551608,9,1.760874
17.333608,18,1.81103
12.716128,9,1.835658
11.575788,14,1.879151
22.978967,34,1.976293
11.74097,9,1.999945
12.041142,15,2.038419
15.181325,16,2.08216
11.220517,13,2.116347
14.756993,13,2.151991
13.352337,11,2.181413
12.223951,7,2.199789
12.647332,13,2.234966
13.086907,9,2.259295
10.28486,7,2.277764
11.191618,11,2.307842
12.977042,12,2.339288
15.37634,12,2.370373
13.084736,16,2.426548
11.393269,11,2.454717
15.926753,18,2.50633
11.493107,6,2.521731
13.103671,11,2.550349
13.089847,12,2.582733
13.593813,12,2.613999
12.174479,12,2.6452
11.455073,8,2.676278
15.435753,15,2.716881
12.313061,10,2.743328
10.287704,9,2.767826
13.89816,12,2.79872
13.674278,12,2.829869
19.250821,21,2.886579
16.545994,16,2.929762
15.229965,14,3.040811
12.824391,16,3.090006
16.479194,19,3.139211
15.124644,20,3.192438
13.645855,22,3.250058
16.099785,14,3.288148
17.205745,16,3.330236
11.143874,13,3.365867
10.45396,8,3.38717
14.448759,14,3.425649
12.119838,15,3.464427
17.150063,16,3.50636
11.068144,9,3.531981
12.785056,15,3.571204
9.642865,7,3.590387
10.689343,9,3.615486
11.379919,9,3.639693
11.706402,11,3.668561
11.080366,8,3.69126
11.53819,8,3.712788
13.69323,16,3.75428
16.574757,18,3.802423
17.925106,24,3.867079
16.995984,18,3.914709
13.253503,12,3.948385
14.642312,14,3.986652
13.194291,14,4.0257
13.268102,10,4.054012
11.879364,16,4.098305
13.244143,10,4.12702
13.238746,16,4.170105
11.888512,10,4.203651
12.583788,10,4.234702
15.6302,15,4.281563
12.33437,10,4.307068
13.120159,17,4.353544
13.562252,13,4.387568
17.019138,15,4.428625
13.475379,14,4.465984
13.683466,10,4.493616
11.222301,11,4.523769
13.435045,20,4.576876
10.780157,8,4.598021
12.878159,11,4.627916
10.514765,6,4.644174
19.722151,22,4.705003
17.347989,14,4.7444
14.522083,15,4.784862
20.843883,29,4.862478
12.257909,9,4.886695
9.811644,6,4.902628
18.699537,22,4.962797
13.697697,17,5.008326
14.990441,21,5.06435
11.928771,13,5.100947
11.056044,12,5.1333
12.481671,10,5.159968
17.550782,21,5.222213
15.409776,14,5.260821
16.973125,19,5.313427
14.567193,21,5.370096
13.555569,13,5.404604
13.552766,17,5.451343
15.795697,17,5.496092
13.363031,12,5.528512
12.987354,10,5.555973
12.193149,11,5.593371
14.042579,14,5.632011
10.77293,10,5.659541
11.428379,10,5.687271
9.809348,7,5.706981
13.96221,12,5.747799
10.615366,9,5.773199
10.501459,9,5.797358
11.169368,11,5.828431
13.926156,11,5.863172
14.240157,13,5.897793
13.423033,13,5.933792
16.608382,18,5.981266
15.2265,19,6.034117
14.687654,13,6.06928
12.619779,10,6.098363
14.209315,15,6.139073
9.324014,6,6.155594
10.839547,12,6.189431
12.796601,10,6.21671
13.55497,13,6.253026
14.345068,11,6.283369
11.226018,7,6.303128
15.899178,19,6.356263
16.167532,15,6.39688
16.563389,20,6.453994
19.619552,16,6.498118
19.567541,20,6.554773
11.306103,7,6.574261
12.438825,15,6.616308
13.69275,16,6.666417
11.73693,12,6.698005
14.957481,16,6.742748
16.843396,19,6.795577
20.356489,24,6.862626
12.222287,10,6.892029
13.683687,16,6.936136
13.804803,14,6.978807
12.364371,9,7.005715
14.492366,13,7.04107
15.021194,15,7.081997
13.160384,11,7.111365
12.386534,11,7.140283
11.371773,11,7.170176
15.726739,20,7.223418
15.983938,14,7.260926
10.051244,8,7.282085
9.600655,13,7.316226
18.958752,22,7.375611
14.606986,11,7.404796
16.506278,20,7.459467
