#{"t_start": 1587172621.9835024, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
9.758093,11,0.573616
10.394453,20,0.651377
13.592844,12,0.794146
26.038215,38,0.914804
10.960927,8,0.944499
19.123037,21,1.017524
14.012,12,1.050057
19.08744,21,1.10726
9.602558,9,1.130934
12.23738,16,1.175743
14.877585,12,1.20801
15.764033,14,1.250368
16.865001,21,1.308475
12.645977,9,1.333739
13.158072,9,1.360417
13.460992,12,1.392292
11.779182,10,1.418777
11.850405,9,1.44391
14.04052,17,1.488829
12.729912,11,1.527418
13.206065,10,1.553789
11.733296,10,1.579207
12.803686,12,1.612063
11.690215,13,1.646347
13.429801,10,1.672275
16.889733,26,1.742525
11.171505,10,1.770043
12.113084,14,1.80882
11.936137,12,1.842185
9.619543,7,1.861106
12.450253,12,1.898966
11.409372,13,1.934106
17.092775,12,1.971869
13.972039,10,1.997461
17.136758,17,2.042095
12.300172,10,2.06953
14.251112,16,2.111828
11.924004,7,2.131735
13.22926,15,2.17124
13.250046,19,2.222541
11.478224,9,2.247027
13.047598,9,2.270432
12.842441,19,2.321606
12.983338,10,2.347922
13.305762,10,2.373988
22.409479,23,2.447494
13.930314,11,2.476264
11.624225,9,2.504309
13.088754,9,2.527799
9.45699,7,2.545866
11.624835,17,2.591361
10.662411,8,2.611879
14.293058,14,2.648846
11.413715,9,2.683813
11.616675,6,2.699101
12.970065,12,2.7305
17.69035,21,2.786741
8.674267,15,2.825212
11.544366,10,2.852541
10.704632,6,2.868694
12.46804,11,2.897773
8.790343,7,2.916277
10.810448,9,2.946117
11.589608,11,3.044432
10.49426,18,3.099003
9.680833,9,3.121912
12.103699,9,3.145365
12.771512,14,3.18258
13.991926,13,3.217493
13.283138,13,3.250471
15.230889,14,3.288523
11.076005,6,3.304846
12.148623,11,3.333843
13.751334,12,3.366264
12.168926,13,3.401562
10.332245,9,3.425956
14.191219,18,3.473009
10.982722,12,3.504338
11.10634,8,3.527428
13.584701,14,3.564043
16.791242,20,3.619182
11.117482,8,3.640127
12.984488,15,3.680113
13.120413,13,3.716423
15.908907,17,3.760479
14.383659,11,3.790426
9.047641,8,3.811153
20.891306,20,3.865016
13.718399,11,3.894399
13.711116,10,3.920902
12.540686,12,3.954679
9.729687,8,3.975964
10.021808,11,4.007548
9.924028,7,4.026044
13.539183,11,4.057711
14.390202,10,4.085251
12.236619,10,4.112556
16.298661,15,4.154053
12.858928,8,4.176991
20.325963,21,4.243579
19.446532,24,4.314612
15.499596,11,4.343663
16.6222,18,4.391222
11.54744,8,4.413923
13.72789,11,4.443009
10.118214,7,4.461006
13.098976,13,4.497294
11.940338,8,4.518347
13.377298,10,4.54533
15.841994,14,4.583323
14.215057,13,4.617363
11.147295,8,4.63938
11.352089,8,4.662292
15.711038,15,4.702763
12.263289,13,4.738089
13.383304,12,4.772302
14.441847,17,4.817178
12.698019,15,4.857798
13.083905,10,4.884165
15.895861,16,4.929117
11.690286,13,4.963215
16.85184,25,5.030441
12.281504,10,5.057269
11.653062,11,5.086214
9.919314,17,5.133727
15.026414,15,5.173842
11.379083,8,5.196628
11.22188,8,5.221785
9.866891,6,5.239584
14.659736,10,5.267148
14.435427,21,5.324999
10.731579,14,5.363106
13.567402,17,5.408304
11.334277,11,5.437304
17.603823,20,5.491547
13.921859,22,5.550833
11.956886,10,5.585753
12.623689,11,5.615376
11.811065,8,5.638344
10.786478,8,5.659967
10.559102,8,5.681947
15.876889,19,5.737677
13.292896,12,5.776872
11.942125,14,5.815498
14.056548,16,5.863575
11.265488,13,5.898159
13.351588,14,5.937688
15.007413,22,5.996678
14.115374,12,6.029219
12.489964,11,6.059248
12.384741,9,6.085635
13.386807,13,6.120882
14.663312,15,6.161829
12.798553,15,6.203598
14.605276,14,6.241146
15.077262,19,6.295331
10.655189,9,6.320221
13.89617,12,6.353793
11.452299,9,6.378808
14.282235,13,6.414461
12.703277,12,6.448782
14.421576,14,6.48735
11.049683,9,6.512753
12.911091,9,6.53884
14.466019,12,6.571921
16.490936,18,6.622761
15.732779,14,6.666813
12.514791,7,6.685822
9.126189,12,6.718796
16.212948,24,6.784076
11.242263,8,6.807841
10.200077,7,6.827096
12.383455,14,6.866405
9.589229,16,6.912221
15.237232,16,6.956009
11.032999,14,7.00086
12.775752,12,7.033637
11.72283,12,7.067301
11.120802,8,7.088305
25.484163,36,7.184282
12.739726,8,7.205438
9.113348,14,7.243911
13.236525,11,7.272729
17.459701,16,7.314102
9.400168,7,7.334262
13.294818,14,7.370971
11.338952,10,7.397687
16.952555,19,7.449653
12.031787,8,7.470965
13.943258,11,7.503519
9.662729,8,7.525438
25.36704,31,7.615202
11.376651,10,7.641945
13.84865,13,7.680153
11.860043,7,7.897787
9.002103,12,7.930105
11.452155,9,7.954542
13.689048,16,7.998503
15.557199,15,8.039665
11.647303,10,8.067409
17.491576,21,8.12354
10.987581,7,8.143418
12.854573,12,8.175839
12.526245,9,8.200137
11.202159,9,8.224987
11.869118,9,8.250764
11.40295,10,8.278093
12.524735,14,8.31707
11.874704,9,8.341571
11.218142,8,8.363491
13.477288,11,8.393338
17.66956,21,8.457437
10.844872,11,8.487712
10.283049,8,8.510603
13.094684,12,8.542619
15.555999,22,8.602169
13.559584,9,8.625879
12.214804,9,8.649671
13.522137,14,8.688245
12.993948,17,8.733045
10.893239,13,8.770094
10.771471,8,8.792715
11.728778,7,8.810788
15.252417,11,8.839751
14.302315,14,8.877367
14.66477,11,8.906644
11.454982,13,8.948726
17.416773,22,9.01349
12.582689,13,9.050226
17.268545,17,9.096294
17.074648,23,9.159721
10.570231,11,9.189682
17.534103,25,9.263708
11.082585,8,9.284271
20.446793,21,9.340916
11.046162,9,9.364762
13.542808,12,9.403459
13.045956,18,9.452195
12.179232,10,9.480177
15.772725,17,9.526686
10.856566,7,9.546304
12.049492,9,9.572377
12.645999,13,9.606897
11.878615,11,9.637047
17.043412,27,9.714588
9.924178,8,9.735609
15.922892,14,9.774855
10.930075,12,9.807431
10.419114,9,9.833498
10.37762,10,9.861275
19.192302,23,9.925271
12.653205,12,9.95769
15.089204,15,9.999633
16.233716,16,10.047208
11.863749,8,10.068116
15.058255,12,10.101553
10.742175,8,10.12316
11.97116,12,10.154764
12.048484,12,10.187779
13.352869,11,10.21669
16.92865,19,10.266617
10.479148,7,10.287161
9.517726,7,10.306389
12.580722,9,10.331119
13.532683,11,10.362141
17.17002,21,10.419616
13.228912,13,10.456937
13.435315,9,10.481084
15.418725,12,10.513392
10.260045,8,10.534167
15.065116,22,10.594615
11.183837,8,10.616531
13.618525,11,10.648454
8.969038,10,10.675822
16.460851,18,10.726056
13.906879,10,10.752711
10.49348,15,10.792955
12.545279,14,10.831107
13.508106,16,10.873382
11.500275,7,10.89435
11.676545,8,10.915358
13.614857,12,10.946962
10.554596,11,10.97833
12.582455,9,11.002682
13.903756,15,11.04251
9.68359,9,11.068015
15.819294,14,11.105393
12.109909,9,11.129717
11.01914,9,11.155253
18.187409,15,11.19636
12.780992,10,11.223085
11.375539,8,11.245892
11.282395,11,11.275064
15.335744,13,11.310274
10.578206,11,11.340429
16.537593,26,11.412251
10.140198,13,11.446169
11.785243,15,11.486435
18.24283,23,11.567578
17.062865,24,11.641357
13.916048,14,11.67879
11.348301,8,11.70143
11.441432,11,11.731777
11.671795,11,11.761961
14.912856,16,11.80678
12.632989,13,11.842363
11.354115,10,11.869554
12.022818,9,11.895535
12.714111,16,11.939074
13.517951,9,11.964898
10.775364,8,11.98675
16.766068,18,12.035357
17.260173,15,12.085006
20.592542,21,12.141416
11.114876,7,12.162608
11.624367,9,12.187771
9.857213,6,12.20488
12.313177,12,12.239208
14.028762,12,12.271644
14.682469,16,12.314774
10.932442,7,12.335069
11.707017,8,12.356933
13.711136,10,12.385505
14.789826,14,12.426327
14.411418,12,12.458716
14.408927,10,12.484471
14.184009,10,12.512565
13.988492,12,12.544309
12.123514,10,12.570856
14.054617,13,12.607053
12.658317,15,12.647043
14.300105,15,12.688611
10.21071,7,12.707122
14.640933,15,12.746783
12.059677,11,12.777451
17.499634,22,12.837494
14.703528,12,12.873148
12.564853,8,12.896318
11.39862,7,12.916445
13.956248,12,12.951393
11.762949,10,12.97881
14.277654,16,13.021338
15.755087,16,13.065922
11.927723,16,13.108443
10.711001,16,13.153312
16.048379,16,13.195662
12.04691,8,13.218256
14.799635,15,13.260197
12.648341,17,13.308655
10.722049,7,13.328309
10.340055,6,13.345849
10.289813,8,13.367757
11.266517,8,13.391518
12.441722,10,13.419903
12.483524,10,13.44833
8.15511,6,13.465257
10.22103,16,13.51003
10.340844,6,13.526
20.833313,27,13.598913
17.739849,17,13.644194
13.504687,17,13.691808
10.022645,16,13.736107
9.882139,8,13.764835
15.943497,20,13.818889
15.323597,11,13.854075
14.046168,12,13.886692
12.857118,10,13.913455
9.839484,7,13.933274
12.863439,9,13.95741
14.043179,11,13.985711
9.936778,7,14.004087
16.52877,16,14.04768
13.430904,15,14.088269
10.091132,6,14.106292
12.346407,13,14.141349
17.122185,20,14.195796
12.969656,11,14.225686
14.230933,14,14.262916
11.511687,6,14.280852
13.177335,14,14.318492
13.058096,9,14.343022
11.032991,9,14.367774
14.72108,13,14.40288
14.516943,15,14.443065
16.701924,15,14.48456
14.656404,18,14.532375
12.885416,10,14.560626
11.005679,11,14.589807
15.860943,14,14.628911
12.813114,11,14.658569
10.826829,9,14.682404
13.419423,10,14.710869
15.059794,18,14.758509
11.13888,10,14.785838
11.633222,9,14.811568
13.376882,10,15.025347
12.906341,9,15.04984
12.488679,8,15.072581
14.732024,15,15.112068
10.97066,8,15.133725
13.306605,12,15.16688
14.201202,10,15.193577
15.14334,17,15.239505
13.186328,14,15.277686
19.763921,23,15.339333
14.098928,11,15.373194
12.46235,13,15.40768
12.837851,15,15.448403
11.440174,12,15.480283
11.973933,12,15.513321
28.938584,38,15.615358
12.996096,14,15.652781
14.610353,14,15.691113
11.959647,23,15.752784
15.41896,20,15.807911
12.608632,10,15.835395
19.868719,32,15.921186
12.956399,16,15.964948
15.338141,16,16.007416
13.578362,12,16.040357
15.865953,15,16.080352
11.28071,10,16.107872
10.268992,7,16.127978
10.291813,8,16.149442
18.610459,18,16.198385
16.614975,19,16.250186
14.434385,17,16.296528
20.088715,22,16.355209
13.31333,13,16.391191
13.521997,11,16.420494
11.47461,8,16.442054
12.079003,11,16.473026
19.593279,28,16.547602
24.2834,25,16.613828
11.593349,15,16.654812
10.967214,8,16.676864
11.882457,9,16.705949
15.647348,17,16.752335
9.78803,10,16.778897
13.411866,12,16.81268
12.110454,10,16.839557
12.780997,8,16.861009
18.542717,23,16.929208
9.920572,10,16.955551
18.096096,15,16.996365
12.495343,11,17.025067
13.82358,10,17.052352
11.837381,9,17.077588
8.553465,11,17.106929
13.831127,15,17.145882
12.851927,16,17.188712
11.181404,9,17.212307
11.387807,13,17.248492
19.743234,20,17.300404
12.691065,11,17.329012
12.252427,11,17.359982
13.661366,17,17.404969
13.077121,18,17.454293
19.733119,23,17.516305
12.346319,9,17.540358
24.412341,30,17.620165
12.722986,12,17.652379
19.180673,18,17.70083
14.779434,13,17.735799
9.1329,14,17.773492
11.0949,9,17.797219
14.557696,14,17.834614
