#{"t_start": 1587172621.9844162, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
10.102725,7,0.557389
14.916861,14,0.611829
12.010081,12,0.750976
12.232483,9,0.790872
10.388326,7,0.813288
10.192215,6,0.835204
14.538547,12,0.868405
11.865049,8,0.89542
14.117496,13,0.94113
14.924782,15,0.998914
13.053254,14,1.03656
13.225568,11,1.06604
13.631636,11,1.095925
13.512698,16,1.138641
12.819001,9,1.164299
11.974778,9,1.188611
11.117789,8,1.210522
20.506543,21,1.273834
14.828885,19,1.323887
15.087532,13,1.36299
19.487557,21,1.418775
13.708961,18,1.466972
13.04861,8,1.488881
14.894249,14,1.535228
16.411653,18,1.581647
10.981852,9,1.606302
10.836863,7,1.624879
18.886424,21,1.680094
12.078852,9,1.70462
13.010109,8,1.725531
13.889295,13,1.760844
15.122198,16,1.805433
15.909023,15,1.847379
15.24946,16,1.895633
13.730503,15,1.936706
11.806264,10,1.968632
15.192188,16,2.0105
12.956654,11,2.038447
10.666302,6,2.056092
9.570442,8,2.077146
10.336522,8,2.098626
12.529137,8,2.119605
10.432365,6,2.136699
9.685128,10,2.162887
11.409571,14,2.199774
16.177434,15,2.241223
15.689036,14,2.277768
10.372368,7,2.296566
13.745461,13,2.331388
8.998952,10,2.357911
10.274673,12,2.394512
16.587093,17,2.447502
12.153214,8,2.468098
11.173886,10,2.498699
14.17477,16,2.540138
10.864069,8,2.561386
16.312244,15,2.601209
13.881074,17,2.645219
11.894651,9,2.680601
10.882419,9,2.704104
11.734238,12,2.735925
10.512852,9,2.760372
16.976145,19,2.809276
21.265429,19,2.86027
12.999808,9,2.884074
16.164072,16,2.927277
11.910973,12,3.033417
16.128575,20,3.093292
12.499108,18,3.139276
11.563444,13,3.174172
12.208101,8,3.195823
15.167224,14,3.232591
12.356965,16,3.274953
14.827689,17,3.320124
13.26138,19,3.371662
13.457355,13,3.406687
14.341665,10,3.434843
16.167579,17,3.4784
12.997121,16,3.521167
18.775151,24,3.58477
11.920897,11,3.615467
10.627919,8,3.636828
11.966515,9,3.661135
11.827809,8,3.682574
11.588885,8,3.704784
15.541537,18,3.751809
12.947114,10,3.779309
10.96346,14,3.816489
14.670584,15,3.856797
9.330072,6,3.872974
8.987898,10,3.899491
11.231494,8,3.920879
14.294953,19,3.972606
13.782189,11,4.003862
15.048239,15,4.04623
11.305226,8,4.068807
14.64632,11,4.098319
15.236779,16,4.142944
11.098112,10,4.170089
13.435697,11,4.209279
13.766182,16,4.255657
10.318401,7,4.279156
16.438569,22,4.337861
